music_id,music_name,music_url,music_author,music_album,music_list_id
1297486218,Out Like A Light,http://m10.music.126.net/20190509104146/2f1e99ce4d27e475025542b49d95f4ad/ymusic/55ff/60e4/6b32/2509edff8e220201dfd5f5867f57e217.mp3,The Honeysticks,Out Like A Light,958
1333359608,Walls,http://m10.music.126.net/20190509104153/83e475e920598afa3bb601ec9bd012b4/ymusic/0659/0009/525c/138eb85db47ce72949ffe602673e2b5b.mp3,Slushii,Dream,958
1294924238,Malibu,http://m10.music.126.net/20190509104159/d4098e4d2f76446ebb6dc7a5a0952ca5/ymusic/da69/6a20/1f89/b8cbf77f2df04d512e99209fed515d21.mp3,Lucys,Malibu,958
496298368,Miracle,http://m10.music.126.net/20190509104206/e3f7c84b36e51cc7a9b5c356b6e27e2f/ymusic/c48b/ebc4/88db/668ba41cec0213f72cdee5f1f2abe2d5.mp3,Cannons,Night Drive,958
464797752,Thirsty,http://m10.music.126.net/20190509104212/4000aa1009d6de8418f691cd3053c706/ymusic/7d5c/1cdf/cc4e/b1d3c7a1d709ac9c0063607d88b27c8e.mp3,Men I Trust,Geoffroy,958
497218056,Everybody Else,http://m10.music.126.net/20190509104218/5347ee190abbcab7009195f7a22e261a/ymusic/0384/109e/f9fb/7f940e0096869b1a4e68b58fcab3f9e8.mp3,Emmit Fenn,Everybody Else,958
537854385,Winter's Ballad,http://m10.music.126.net/20190509104224/91d8e82e6822c6942846a1a7006d3b31/ymusic/515d/0559/000f/f7d53d748f23a221c4df7ea6d2226db2.mp3,cuco,Songs4u,958
431395922,Surfer Girl,http://m10.music.126.net/20190509104230/1e9f066b19a5eff0562ba72f6957489d/ymusic/42fa/492a/28f8/45d53b28a08dca3ef442d3c7677bbb36.mp3,Happyness,Tunnel Vision on Your Part,958
1307473639,Car Park,http://m10.music.126.net/20190509104236/38028858a342a04726ceda2bc79a99eb/ymusic/0708/550e/0252/0b9f5eff90bd186027ac587493426648.mp3,Fenne Lily,On Hold,958
529823371,Ref:rain (TV size),http://m10.music.126.net/20190509104243/73839ac5d88e5fcd1ad3dae500564e20/ymusic/5f93/2234/73bd/c0a8f95c8d8b2dddf3b725d245efa815.mp3,Aimer,Ref:rain (期間生産限定盤),959
491489972,雨,http://m10.music.126.net/20190509104249/7fa64458befb8d20c88f42b4f429e208/ymusic/6083/43b0/6948/f1d541b9c45a5df1ec774a43e2a22781.mp3,九月橙,九玖橙儿,959
428387243,あめをゆかにしいて（Cover 初音ミク）,http://m10.music.126.net/20190509104255/c6ec5a5ea58417a00bb9b490a3955a5d/ymusic/f829/d445/afc4/9c1be8f442eb944f2aa769475f06900b.mp3,米白,Rainy day,959
476638468,glow,http://m10.music.126.net/20190509104302/d2a9cea964ba3f01e092cd1fb8f66033/ymusic/7360/1d5a/d390/fb5769f873e826a440cf5a832a607b2a.mp3,H△G,声 ~VOCALOID Cover Album~,959
496774187,Feeling The Rain,http://m10.music.126.net/20190509104308/773e66d2598defada09307baec39c40b/ymusic/c34c/11f6/f56a/f716e32f91be91fc20d1b969b285078d.mp3,MoreanP,Feeling The Rain,959
41666353,雨き声残響 (カバー),http://m10.music.126.net/20190509104314/dbf2c1a4b4f081b69cc754f116e5367b/ymusic/be7d/5a12/5104/7847a9069ec9b05af2ed005c9d3ec62b.mp3,すぃ,灯響プラグレス,959
509098949,オオカミと少女,http://m10.music.126.net/20190509104321/5191206e5e89a4465179c737256c8d21/ymusic/d5be/5cfa/6a2e/fb331c3cf91540e36b94cf31da13614d.mp3,鎖那,Hush a by little girl,959
525829252,Under The Welkin,http://m10.music.126.net/20190509104327/854d2b8483547bd016093abad5406745/ymusic/011c/928b/6f9e/0a1dd79e97572dbbf933931926c3512f.mp3,MoreanP,Under The Welkin,959
27979413,After Rain,http://m10.music.126.net/20190509104333/92a1d83bd6b281bcafa3a4d3dbee6346/ymusic/0cd3/9c85/1852/4c83b0bbf932ce4feeef35410d91e5f5.mp3,Aimer,After Dark,959
496071832,After The Rain,http://m10.music.126.net/20190509104339/39080e75aee4470c79ebb3d0a7a4ba46/ymusic/67ba/8a97/038d/cefa791e4a812a8e89e71a1c801ce3a9.mp3,傅许,After The Rain,959
41666363,それがあなたの幸せとしても (カバー),http://m10.music.126.net/20190509104345/4e3b9a2706750e02a167cb28d638ed9d/ymusic/6995/679c/3f70/bf6272e510ee8bcfedd8e101ab383c01.mp3,rairu,灯響プラグレス,959
453843751,Where are you,http://m10.music.126.net/20190509104351/01de20822ddbfc7cdd6f83a793f84ef1/ymusic/4b15/d1df/2f74/7966af4d2d678a93e43257c00d8fbc11.mp3,AniFace,Where are you,959
524805604,天微雨，她就像朵莲花，开满我全部的视线。,http://m10.music.126.net/20190509104357/32b258741e51bbf40f3b157bcff58b73/ymusic/bc47/e849/471f/6e25f1e5475e51b6e3915e542ac19e3a.mp3,十指流玉,心,959
488388727,初恋,http://m10.music.126.net/20190509104403/eb9b20196a272d6a8ef6b54dfa66d54a/ymusic/060c/075d/5652/1ff08e0f28077a955b51a8b3ac16da86.mp3,東山奈央,TVアニメ「月がきれい」サウンドコレクション,959
26418808,Rain,http://m10.music.126.net/20190509104409/ca592de34df1d71e8c282b1627e4f59b/ymusic/c526/c9f1/81ad/beee5410b44e803fe284113f235b4e60.mp3,秦基博,言ノ葉,959
430685732,Rain after Summer,http://m10.music.126.net/20190509104416/49e4a133733b332fec95e3af0420762d/ymusic/d2b9/919e/1821/a355dc84e206d2dd08f5e529b9726d79.mp3,羽肿,Rain after Summer,959
460332,雨25,http://m10.music.126.net/20190509104422/b17f1e19ad23f771f613c2ea8e736d61/ymusic/9b2c/0ea0/ff1a/bc5cdcc85c121952129fc126e559fcbc.mp3,kous,in focus-FRe:sora-,959
557581315,ヒッチコック,http://m10.music.126.net/20190509104428/64a0add3f539c078c63a52ffd74962d6/ymusic/5652/555e/0708/a8d7a254adb45c612f3f0bce3ef37842.mp3,ヨルシカ,負け犬にアンコールはいらない,959
29803433,最後の雨,http://m10.music.126.net/20190509104434/968df0e88fbd22e2611de390e9478715/ymusic/cfc0/fc2f/8a35/0799edf3a3cc75bc9baeed93e8348715.mp3,yuiko,From GardeN,959
533343413,雫,http://m10.music.126.net/20190509104441/abc6df371f42b4bf2d4b7e05fe5838c3/ymusic/97f9/cde5/20ca/27c55bfe04c299aef3f3aff6ca7f77b1.mp3,Funton,雫,959
34509092,曇のち雨,http://m10.music.126.net/20190509104447/b31c0e3033b9b164400942705e7c6341/ymusic/ceda/16fd/19fb/98965d43e9a7aca6c890bd9fec4a61d3.mp3,なゆごろう,なゆばむ,959
476904385,雨季和你,http://m10.music.126.net/20190509104454/dcf2ced166c11e643c961bdbe5743561/ymusic/326c/7979/2fe1/d318da6f207f91dec89b660c8bad0d6f.mp3,BrighterThan,E＆P World,959
449578178,in the rain (English ver.),http://m10.music.126.net/20190509104500/72e9a1f0da243dbc9f7ba6ab2a22c5a1/ymusic/c6df/1efa/a94e/3c9e3f7d987fb91decd99abee58db4ff.mp3,keeno,lasah,959
35504047,傘が泣いた日,http://m10.music.126.net/20190509104506/f9fa38b9e2c89b66779daa2dd78157d2/ymusic/07dd/b7ce/bdee/026e7285fc56b63a89e3a0eb83292a5a.mp3,glassmoon,RainDrops,959
445522,水の妖精,http://m10.music.126.net/20190509104512/177339372797af44ca43af35b278f112/ymusic/2dd1/7f77/6864/8ac03d9b817d8ea457e5a14773ee4abc.mp3,神山純一,森からの赠り物,959
572354726,ヒッチコック（Cover：ヨルシカ）,http://m10.music.126.net/20190509104519/b346df1c5b272481c242d5fdd67ce8b5/ymusic/c416/8892/084c/e650ec6793ae107871128d668c88b8e9.mp3,Sawako碎花,ヒッチコック,959
531040465,ノスタルジックレインフォール,http://m10.music.126.net/20190509104525/c512e420c2206997f526e023562e7388/ymusic/c001/1ef8/9018/873f7aa50db55d7256f05354a73352d5.mp3,CHiCO with HoneyWorks,ノスタルジックレインフォール (期間生産限定盤),959
497650428,梦雨,http://m10.music.126.net/20190509104531/612b41f6b0515e8fcdc4610483fb758e/ymusic/9c2f/3eb9/e29d/54c07b49f6d492f02fb911ca63269757.mp3,Xwdit,梦雨,959
558116503,初夏の夜,http://m10.music.126.net/20190509104538/1ee944b1c8a8c1d254de6cfca929a668/ymusic/2b17/f3e4/379f/a1b359d69968c222ab0ddaadc49f55b4.mp3,OneCandy,Glucose,959
536623501,Ref:rain,http://m10.music.126.net/20190509104544/969931d8e87da0f8ed26a88d3a3c902b/ymusic/465b/da1f/7e9a/7c3f24036d2ee7c12a01e6579b78f4dd.mp3,Aimer,Ref:rain (期間生産限定盤),959
29538084,거절하지 말아요 ,http://m10.music.126.net/20190509104551/069666fcc781d27c335d086c8f1d846f/ymusic/05bf/6d57/0bc9/afc9ffdf91bb7f0d0f5fb5a9375ae3d2.mp3,MJ,아무일 없던 것처럼,960
1307601183,Let It Grow ~ A Little Tree,http://m10.music.126.net/20190509104557/ada825b4c0d22aec7b5ccd14bc3c403c/ymusic/cb45/5555/914a/0f1b8f921fcd889e491fffc6d2dcb104.mp3,公园少女,밤의 공원 (THE PARK IN THE NIGHT) Part One,960
491699948,달콤한 여름밤,http://m10.music.126.net/20190509104603/b2c78514d235555c814017c1e68403b5/ymusic/19ad/10f4/6c11/c44acf02cd385478aaf0e7143c88cd19.mp3,TheAde,달콤한 여름밤,960
26505897,Like ,http://m10.music.126.net/20190509104610/f7bee08ff8882df5aa918d0b03a242bb/ymusic/83e7/5539/4131/0fd083944af583681e57931dbbcbce9f.mp3,BTS (防弹少年团),2 COOL 4 SKOOL,960
475279662,잘하고 있잖아,http://m10.music.126.net/20190509104616/18c6ae8aef8f0dc004827b75ead08a85/ymusic/16ec/b24b/aa04/2345df1506876af34d79c57375d47e53.mp3,Mi-Yu,田锡万,960
31917464,Christmas Day,http://m10.music.126.net/20190509104622/66bc400954ccd519cedad8f6a213ee6e/ymusic/3a95/ccd3/d877/2c3563e4a35dc4daa09b5bbf530ae65a.mp3,Jimin,Jung Kook,960
28855067,Rainy Day,http://m10.music.126.net/20190509104628/4c38d0648e14b29f6ddeb87f52a46c6d/ymusic/e5e2/b792/cf76/90768006cbd1c3d4795c2ab8f9c69c2e.mp3,Morrie,낮과 밤 (DAY & NIGHT),960
429210092,FOR YOU,http://m10.music.126.net/20190509104634/c1e3355a50c42c6c073610b130f72af1/ymusic/efd5/f4c8/6ade/383cfa6a73ae9a4bb14f68bc6691990c.mp3,BTS (防弹少年团),YOUTH,960
530057919,뚝,http://m10.music.126.net/20190509104641/0d1317274f3d532fc5bd21b22f7cae4b/ymusic/a221/9f54/c19a/c76e18b80d2220ebbcfeef32bcc1b17f.mp3,张祐荣,헤어질 때,960
32102396,마음,http://m10.music.126.net/20190509104647/ddcb9a89e93df15fc5293df4c59ad437/ymusic/c61a/0456/96b9/5af2dd2360372d281f97e12c98d360a7.mp3,IU,마음,960
480769914,굿나잇,http://m10.music.126.net/20190509104653/17c03c9529b70ff67957ea28a0bb2b4b/ymusic/6936/3c41/aee7/6e0610a987c73c8d8ddf6aad857c6645.mp3,HOONS,굿나잇,960
416552251,SPARKLING,http://m10.music.126.net/20190509104659/653f36ae6dcfc40da1770485a3e788e2/ymusic/0920/4695/082e/8b8cbd496b983e60984f5e47d34bbcd2.mp3,ESBEE,As One,960
864639275,밤낮으로,http://m10.music.126.net/20190509104705/bed9b88cfab2c4c1b1650e2bf525c12d/ymusic/c61c/e0ac/4c5b/34ea9ce5c7a4ba9714fc5f792b6339f4.mp3,Espresso,COTA,960
544788638,5TAR (Incompletion),http://m10.music.126.net/20190509104712/8df70d9d4dc8e3ea72259e238a362107/ymusic/a855/1036/f025/d7baaf7c4908a78e25c44e7e32052c6f.mp3,A.C.E,5TAR (Incompletion),960
515647538,잘자요 굿나잇,http://m10.music.126.net/20190509104718/f33c7d7649654b1616b600c59b5cff7a/ymusic/13f9/4d91/b588/f1dc65252a503c164c603fb13ddf04a0.mp3,TWICE,Twicetagram,960
22843854,"수고했어, 오늘도",http://m10.music.126.net/20190509104724/e9a5cda392ab854d56d27342bd7ad447/ymusic/72d1/3830/2bd7/acafd3468d92370f21951c09108ac351.mp3,屋顶月光,28,960
28695739,Forever Young,http://m10.music.126.net/20190509104731/b2810585b0541454b59143143cf3a5a0/ymusic/1b39/89f5/7085/23ba0412cb0095056def1d3c9d6c6dbd.mp3,GOT7,GOT♡,960
509728808,그림자,http://m10.music.126.net/20190509104738/ab3739f7b7130551bdce8f25da72841f/ymusic/bd96/f918/7654/b7657daf1a15d2f76a74d62016ccb63b.mp3,辉人,옐로우 OST Part.1,960
5395712,사랑한대,http://m10.music.126.net/20190509104744/710b6530a2f9468fcee7b1941485c7aa/ymusic/9a80/462d/b84c/55d2ed4757db3e3a2203bee6eb2d3c70.mp3,Standing Egg,사랑한대 With Windy,960
515647528,Missing U,http://m10.music.126.net/20190509104750/8fac334b349518a963746c4e971fd507/ymusic/38ef/4eb3/ec3b/d39ac1640ee2c66db69575f15da09f9a.mp3,TWICE,Twicetagram,960
443876303,꿈꾼다,http://m10.music.126.net/20190509104757/9f76c6e25c6358a4478be7443164e76d/ymusic/5c8e/2f19/d1b3/c1e9003db09e0658543509e69fe64852.mp3,韩熙贞,역도요정 김복주 OST Part.3,960
32977307,"괜찮아, 청춘",http://m10.music.126.net/20190509104803/f786ce4360813dbefb1379381b2357f6/ymusic/db8e/bd80/5b5b/11a006b63b3ffe4425de4eb15b42ebac.mp3,Rocoberry,Merry Summer,960
26128099,그 자리에 있어,http://m10.music.126.net/20190509104809/fef282695962f49909de1412e70604c2/ymusic/d000/859b/b830/26739fc1c334749f30cdd896984cf94b.mp3,Standing Egg,Ballad with Windy,960
401250137,내가 다독여줄게,http://m10.music.126.net/20190509104815/f009eae938d59c6638582183cc23f7d0/ymusic/1811/bfd3/86be/2f350b87c5f7ac692adacc4422d21d83.mp3,Mi-Yu,유용호,960
488641528,우린 나란히 앉아,http://m10.music.126.net/20190509104822/b4b6bfed4cac3ae8b44ea718d163e91d/ymusic/4a11/4745/0e36/810dcc99acf89e91360fcdbdb5b22da3.mp3,달무리,우린 나란히 앉아,960
417859227,인공위성,http://m10.music.126.net/20190509104828/bf14fb3e7397e704dbc6fb3985561843/ymusic/540c/025a/565b/cfc3cc91c8506126a18da1a3a9578942.mp3,Hello Gayoung,인공위성,960
439122648,소소하게 조금씩,http://m10.music.126.net/20190509104834/b37623504a7d4b159f13eceeab08f734/ymusic/cba1/a1b9/073d/411190e6e8ccbfb40d72865e7fc5e918.mp3,Junggigo,多愿,960
5406749,Sugar Sugar,http://m10.music.126.net/20190509104846/65ba0632fabda211e306a203879f908c/ymusic/977d/fac6/aedd/09b56e47ea66312c38b1295b0e6930fe.mp3,Ukulele Picnic,IS,960
401382192,하늘을 날아서,http://m10.music.126.net/20190509104852/e196fb1ed2889423525ca28bdf420573/ymusic/d578/9660/8c8d/f8ba812cc19c752e3e592732b93a1f67.mp3,Ignite,유지원,960
39443131,강남역 4번 출구,http://m10.music.126.net/20190509104858/277f595a6589ca9c7db897fa5c3607bf/ymusic/454c/5bb9/4675/66afcc8d3f0b0908a6c80db626139baf.mp3,Plastic,Dyne,960
22835429,I Got Your Back,http://m10.music.126.net/20190509104904/056f078ab0444d597910f1119e9d6873/ymusic/3171/ae5a/d993/980b8804748438e63d3079a48df315dd.mp3,朴宰范,New Breed,960
25645678,하루도,http://m10.music.126.net/20190509104910/d3247c98bc71b65a261b8b1cff5642eb/ymusic/91bc/d7a7/f64a/48fe0dc9f0e7d58329eae879718ea936.mp3,Rain,Vol. 4 Rain's World,960
485347113,잠 못 드는 밤에,http://m10.music.126.net/20190509104917/4cd77919c5a629355fa6195d69ccf282/ymusic/c1ea/5589/913c/8f3966a364a060d3d417717c5177677a.mp3,DIA,Stardust,960
22833236,Really Really,http://m10.music.126.net/20190509104923/f3c058d163f55cdd1f18e6c0041e0db7/ymusic/e8c5/87ad/1f3f/dd43b95ca7df71848a514ec0763432dd.mp3,DMTN,Dalmatian 1st Mini Album,960
29849296,내 맘이 그게 아닌데,http://m10.music.126.net/20190509104929/1cb726d2a82d1293e2cb83fd891fa5fc/ymusic/cb39/933f/9fd2/4192a78447697cffa1e96adbbf3fc97c.mp3,LeL,하이스쿨: 러브온 OST,960
469744638,어른이,http://m10.music.126.net/20190509104935/666f68e37e7b8c849e707a7131bb84f2/ymusic/a4aa/81bb/29cc/4a81468820ab94fa3bd50cf58554cf32.mp3,凌晨攻防,"어른이, 달빛천사",960
26116905,헤어지던 날,http://m10.music.126.net/20190509104942/d8d7f17d8723f68a2d19c8bd15b360b0/ymusic/d933/9cbe/c792/513596b2aae503638a7abaad0229746a.mp3,ZE:A-FIVE,Voulez-vous,960
33522539,우리 같이 살아버릴까,http://m10.music.126.net/20190509104948/5803b95b7efc8c943bb916f7378c6dfe/ymusic/ec95/f8d2/1623/e1f3e5deb07d6a97cbe25f5af5f816cf.mp3,Mi-Yu,소녀의 두 번째 방,960
400581072,새벽 별,http://m10.music.126.net/20190509104954/1f84acc7974df5607a4566ea16ccbf73/ymusic/7ab5/dfa9/17dd/daf3f5433b27805619e9e0d8b5def4d5.mp3,禹妍秀,어떤 밤,960
485347116,안녕,http://m10.music.126.net/20190509105001/ebfc766ba08c07480ad407e7b97667b8/ymusic/0fda/4ce1/4b5d/5b2a5125129be7fcd7572ad408061b77.mp3,DIA,Stardust,960
29849295,야야야,http://m10.music.126.net/20190509105007/c0a6432f8b1c26c9ea018bbc3c96b6d9/ymusic/d87c/1230/4bbd/09b776c711cd38f04b8323d190767547.mp3,Urban Zakapa,하이스쿨: 러브온 OST,960
32257062,두근두근,http://m10.music.126.net/20190509105013/4ca50523fe1b0468ab0c6b559c858296/ymusic/2ff1/5385/061e/8b7a95b86c938e4c430a0375bb7ac5c9.mp3,Ben,프로듀사 OST,960
458697927,봄이 되어줄게,http://m10.music.126.net/20190509105019/c610faeab99499ed2edf1eab98a5c287/ymusic/389d/873e/8ef4/dad34061c72c2fbc4b980325cc6becaf.mp3,郭泰勋,Gordak,960
22829906,Little Star,http://m10.music.126.net/20190509105025/f11632c81cfc92cd76794ecf4c552cf9/ymusic/b26c/4325/d25c/37914f2b9ead5c316ff8d4632893b2b7.mp3,Standing Egg,Lucky,960
36924666,고백송,http://m10.music.126.net/20190509105031/ebc9714b65d4558c8e8434ce0a4923fc/ymusic/725b/235a/1c58/404b8a7bc167fc705f371e601b5358bc.mp3,GOT7,MAD Winter Edition,960
1294165086,나에게로 와,http://m10.music.126.net/20190509105038/90221dd314b1b7a980f581d019d907d4/ymusic/c338/c422/00e1/59f05b0adf0faacb5cae4fd85b3861f6.mp3,SEVENTEEN,SEVENTEEN 5TH MINI ALBUM 'YOU MAKE MY DAY',960
37239376,달리기,http://m10.music.126.net/20190509105044/f7a275c200e7dde1bae6e6d0797c3054/ymusic/f187/1942/151e/d6156b088b39edea131ee908cee4f83f.mp3,屋顶月光,달리기,960
1299983882,Gloomy Star,http://m10.music.126.net/20190509105050/e92e98dcab197be76a7fa132fda74ed4/ymusic/e980/30bb/fc9a/14f1a6d545cefcb2798e88fef67d1908.mp3,郭泰勋,1호,960
503059609,니가 필요해,http://m10.music.126.net/20190509105056/9f301c7b1d4a4894f5fb6d94bb7ad19c/ymusic/b04a/2171/668e/558092b995a82ef957e24e4cf7614cad.mp3,Kisum,金彩媛,960
459139189,카드캡터체리,http://m10.music.126.net/20190509105102/ba28da2639f351b68f136f14831ce57d/ymusic/6a93/50ba/e425/d7eafbddc4a8d48fc01bc6861e8daa29.mp3,凌晨攻防,카드캡터체리,960
412911085,스케치북,http://m10.music.126.net/20190509105108/832383c5790147482198436ed0f0c9c6/ymusic/d404/4da5/0c4c/e3a78dd07af033611fe7bad77471138c.mp3,屋顶月光,RE:TAG,960
424057010,여름밤에 우린,http://m10.music.126.net/20190509105115/4fd6928d25c1fb0efbb0da4efa705f95/ymusic/5f07/db8b/dafa/14937a682e467f40ede76e1938afa0e8.mp3,Standing Egg,여름밤에 우린,960
414979560,Golden Sky (English Ver.),http://m10.music.126.net/20190509105121/926c4f0e681ad0178c0158b276f4b247/ymusic/fb33/6590/3b36/762a1dbfe0de914000db282f22a2088d.mp3,Jessica,"With Love, J (English Ver.)",960
28546068,Like (Slow Jam Remix) ,http://m10.music.126.net/20190509105127/71320b30a3efcdfdc00aed1beabe5c69/ymusic/9bc3/ef67/ba50/4f97b15ef65277bafcb8cf8edb654786.mp3,BTS (防弹少年团),Skool Luv Affair Special Addition,960
1362158620,같이 걸어요,http://m10.music.126.net/20190509105133/3f664d1ccb40da7c96aa8662fc00fcf8/ymusic/075c/0553/020c/06feffefb429272677515fb2caaa4099.mp3,郑恩地,10cm,960
28768430,언젠가 설명이 필요한 밤,http://m10.music.126.net/20190509105140/9b8d1b027510f1e51ff85bef5e3e61b7/ymusic/88e4/5f3f/02e6/48530a905db3b5c10d453987a957b291.mp3,Hello Gayoung,언젠가 설명이 필요한 밤,960
464508124,Dream,http://m10.music.126.net/20190509105146/dfe7f0a8854887b962d90c4cda675991/ymusic/0296/f4aa/084f/5f8a40f7fd2188aadf01097eeb1164bf.mp3,마요(Mayo),Dream,960
1361002902,Spring Memories,http://m10.music.126.net/20190509105152/51ed39de6f07b3f74624738b1dc8924a/ymusic/070f/0552/0f0e/0ea8a0877128d45866518dee9624cd1e.mp3,N.Flying,Spring Memories,960
482246461,너의 밤은 어때,http://m10.music.126.net/20190509105158/51055cb3e6665f77a0b9049b67b5e236/ymusic/3430/2a88/14bd/7db902f9cbcccbc7e552b6bbee6b9c42.mp3,J_ust,그_냥,960
469699592,Lullaby,http://m10.music.126.net/20190509105205/0efa380a8684202ecde9d5ec07e27313/ymusic/b02d/3acf/9b43/cab818db4ca7ff90a6d2822715a0a79f.mp3,DREAMCATCHER,악몽·Fall asleep in the mirror,960
1348587679,주세요,http://m10.music.126.net/20190509105211/09d892b4a3048c874c5357bc8268b8f2/ymusic/5308/0708/0008/db53f9df660b701e7c107b1a7455f509.mp3,(G)I-DLE,I made,960
22843782,Lullaby,http://m10.music.126.net/20190509105217/a55753e460eaeb7ef51b35dd90ceae54/ymusic/3743/9bdc/b627/453a9a10875f80f20a22ca00e9edf212.mp3,Morrie,Don’t Listen To This Music If You Are Happy,960
536099117,잘 알지도 못하면서,http://m10.music.126.net/20190509105224/8717ee8534a2c0436c260f50a7ec9208/ymusic/a25f/989a/ab41/b72c1c54db80f0b25523fd71fcb8f8e0.mp3,Bily Acoustie,尹产贺,960
34324430,팔베개,http://m10.music.126.net/20190509105230/c2eb4a298629f2b8e01ef900b19b149a/ymusic/deb6/7703/4ad3/3d5b7fc6f6aac4e684b55a5edf811584.mp3,최낙타,나빠나빠,960
29732206,5 Minutes,http://m10.music.126.net/20190509105236/77e7634f8c115621b91380317526de4d/ymusic/11c9/1a59/e673/70bf77dab47f8c9c9fa66883e4253ff6.mp3,HEYNE,김성중,960
5395660,편한 사이,http://m10.music.126.net/20190509105242/64a440ba96ddffd988e81d3a0f392166/ymusic/2006/28a8/b350/f81a465d381610cc7ce07f2bbc6dcdd2.mp3,Standing Egg,Windy,960
1328545144,새벽☆,http://m10.music.126.net/20190509105249/f931bab9cb6d2701ff8a223902d679c1/ymusic/380e/c0dc/1c56/dd951b96e69c89f280e3d197257628ce.mp3,凌晨攻防,새벽☆,960
551722039,너를 안고 있으면,http://m10.music.126.net/20190509105301/da75f3dcbc71162bdc863f9d056d621c/ymusic/0d18/e06c/f3ab/b21e3312f818e47eff9d121b709d636b.mp3,任炫植,건반 위의 하이에나 Part 3,960
33544937,산행,http://m10.music.126.net/20190509105307/a4d2460d77e2053cf48c3f40852ecae1/ymusic/a8b5/dfd7/24a4/573be5a96bff8299698a1e1e5531f0cb.mp3,浪漫游牧乐队,유랑,960
1293904798,밤하늘의 별들은,http://m10.music.126.net/20190509105313/c47affcb25b2f3c930d7f6640baa0a56/ymusic/daf6/f907/a15b/84b3fb52d5128f805e5c6a58c9655002.mp3,Hello Gayoung,밤하늘의 별들은,960
5360516,Happy Birthday,http://m10.music.126.net/20190509105319/96a492639dbdf9b747f38374dd2045b4/ymusic/9dc1/69aa/8449/596b768ad799462c951397327f7fcdcd.mp3,Yozoh,Traveler,960
520521718,Beside You,http://m10.music.126.net/20190509105325/c03c36436d933da9efe81149c51a5cf3/ymusic/acf6/c9e5/44f8/a3839551af4e286f0a10a80bfe40d640.mp3,K. Flower,Beside You,960
30432501,여전히 그대라는 걸 (Vocal By Azin),http://m10.music.126.net/20190509105332/02153f509c52f730ea085bbdd76aa317/ymusic/d6ec/6d2a/3e8b/7dbbd8b2627389c2f69f4f2f577e71dd.mp3,Allegrow,그대의 봄과 함께,960
1341578171,나의 하루는 너무 길다,http://m10.music.126.net/20190509105339/5e76a9429a99827c220907400ae538d4/ymusic/530e/565e/545a/dd96dc8517a42daf3c73c028d4f5dfca.mp3,Hello Gayoung,특별히 대단할 것,960
30432500,그대의 봄과 함께,http://m10.music.126.net/20190509105345/9d0d797bb341e1c778d5b89fc4c01116/ymusic/9a5d/981a/ddb8/410834a27ca43d7f143ced95c63e93a2.mp3,Allegrow,그대의 봄과 함께,960
466126655,그리움에 가까운,http://m10.music.126.net/20190509105351/0f9c6347026bdee0844eb1c4417032bd/ymusic/1c72/4f99/dadf/d87a8bd4d297f81d116d90f33aa2fafd.mp3,Hello Gayoung,단편집 `그리움에 가까운`,960
1341578170,어제보다 1도 높아요,http://m10.music.126.net/20190509105357/7b3336a62225480f76ec43f4068db936/ymusic/525f/5108/0508/e5f48db581fb59b2a30f2b408803d9e3.mp3,Hello Gayoung,특별히 대단할 것,960
407007748,겨울에서 봄,http://m10.music.126.net/20190509105403/2a8960259f45afa6ba3fb14f315ce6df/ymusic/530f/5659/035f/def325d0b0a34bdc34794597b33a1d13.mp3,Hello Gayoung,단편집 (겨울에서 봄),960
509311162,Lost Without You,http://m10.music.126.net/20190509105411/6b8117fbd2cb60902dddf435b635f46e/ymusic/e3bc/660e/42b9/9d24cb923a09a0bce0befecb79d4726b.mp3,Johan Glössner,SebastiAn,961
1336864378,Johan Glössner,http://m10.music.126.net/20190509105417/5408adb8384ac69134d9fc233d3185d6/ymusic/5353/535c/5458/d9e9e77c90d6e8fdead4c254973e0000.mp3,Johan Glössner,Unified,961
554340765,Epidemic,http://m10.music.126.net/20190509105423/b3d0754c46201a5720da616e301ae201/ymusic/2e8a/c9eb/a9d5/faab1278f7672258d948e091619c8aea.mp3,Johan Glössner,Jason Dering,961
1345555761,It's Been So Long (Instrumental Version),http://m10.music.126.net/20190509105429/4a680b25876215d11cdbc8e156f2acfd/ymusic/055d/045b/0158/278a620093311bd6a2b7625342a18f7a.mp3,Cody Francis,It's Been So Long,961
1300693151,Blush,http://m10.music.126.net/20190509105436/846dd863e6bc2009286cc22e1707049c/ymusic/7c51/5b5d/6d90/a049bf252132071eb5c2bf7f1f15d351.mp3,Velvet Moon,Queen Of Hearts,961
1300692397,Pretender,http://m10.music.126.net/20190509105442/b1a8709580f480c2c14920f6a3f08e3f/ymusic/5e03/ddbf/f8e2/8548188d38a4628577fda5fadd66640d.mp3,Velvet Moon,Queen Of Hearts,961
1300692399,Confetti,http://m10.music.126.net/20190509105449/a4d9e4d3af4662f4d7190b6969d2f40a/ymusic/bd60/eddf/fec9/fcba64da51078895d8bac1ac0677fbc9.mp3,Velvet Moon,Queen Of Hearts,961
1338371931,PhD In Love,http://m10.music.126.net/20190509105455/546c1a665cd2a07d0f3be5ecf0123d77/ymusic/0408/5252/560e/3b0b8b0861e84e9bb7a4adfe699d6958.mp3,Velvet Moon,Open Sky,961
